"cod_isco6","Parent","txt_isco6"
33105114,52220,"Branch manager (non-board member)"
33105115,33410,""
33105116,13210,""
33105117,52220,""
33105118,33220,""
33105119,12110,""
33105120,10000,""
33105121,11200,"Division manager"
33105122,13240,"Manager order processing"
33105123,10000,""
33105124,12110,"Chief financial officer"
33105125,35110,""
33105126,11200,""
33105127,13000,""
33105128,13210,""
33105129,30002,""
33105130,11200,""
33105131,10000,""
33105132,20000,""
33105133,13240,""
33105134,33430,""
33105135,33430,""
33105136,11200,""
33105137,11200,""
33105138,10000,""
33105139,11200,""
33105140,33430,""
33105141,10000,""
33105142,11200,""
33105143,24310,""
33105144,10000,""
33105145,31220,""
33105146,13240,""
33105147,12110,""
33105148,31230,""
33105149,11120,""
33105150,13000,""
33105151,33410,""
33105152,12120,""
33105153,30002,""
33105154,33430,""
33105155,11200,""
33105156,12100,""
33105157,11200,""
33105158,13240,""
33105159,12110,""
33105160,12110,""
33105161,33430,"Assistant manager"
33105162,52220,""
33105163,30002,""
33105164,33410,""
33105165,12100,""
33105166,33410,""
33105167,13490,""
33105168,13210,"Production manager"
33105169,30002,""
33105170,10000,""
33105171,10000,""
33105172,11120,""
33105173,12190,""
33105174,12220,""
33105175,33220,""
33105176,31220,""
33105177,43220,""
33105178,33430,""
33105179,33430,""
33105180,14310,""
33105181,33430,"Management assistant"
33105182,33430,""
33105183,13210,"Head of production department"
33105184,11200,""
33105186,33340,""
33105187,33410,""
33105189,33220,""
33105190,12230,""
33105191,33430,""
33105192,12220,"Brand manager"
33105193,24310,"Category manager (not board member)"
33105194,33430,""
33105195,12130,"Change manager"
33105196,33430,"Executive assistant"
33105197,33430,""
33105198,33410,"Office manager"
33105199,12130,"Planning manager"
33105200,24310,"Product manager"
33105201,24310,""
33105202,30001,"Project manager (not board member)"
33105203,13210,"Quality manager"
33105204,13210,"Quality assurance manager"
33105205,13210,"Quality control manager"
33105206,13210,"Quality manager"
33105207,11200,""
33105208,30002,""
33105209,54140,""
33105210,14110,""
33105211,52220,""
33105212,13400,""
33105213,13440,""
33105214,13490,""
33105215,13420,""
33105216,41100,""
33105217,33210,""
33105218,20000,""
33105219,12130,""
33105220,26350,""
33105221,26350,""
33105222,21660,""
33105223,30002,""
33105224,13240,"Supply manager (not board member)"
33105225,13240,"Supply chain manager (not board member)"
33105226,33410,""
33105227,13420,""
33105228,12220,""
33105229,24310,""
33105230,30001,""
33105231,30001,""
33105232,13210,""
33105233,13210,""
33105234,11200,""
33105235,11200,""
33105236,13240,""
33105237,34120,""
33105238,12110,""
33105239,13240,""
33105240,12230,""
33105241,12110,""
33105242,30002,""
33201001,41100,"Commercial employee"
33201002,41200,"Recording clerk"
33201003,41310,"Stenographer"
33201004,41310,""
33201005,41100,"Clerk"
33201006,41100,""
33201007,33410,""
33201008,41310,""
33201009,41100,""
33201010,41100,"Office employee"
33201011,43120,""
33201012,43110,"Billing clerk"
33201013,41100,""
33201014,33420,"Legal secretary"
33201015,33420,""
33201016,43120,""
33201017,33420,""
33201018,33420,"Notary employee"
33201019,33420,"Notary clerk"
33201020,41310,""
33201021,41310,""
33201022,41320,""
33201023,44150,""
33201024,43110,""
33201025,41200,""
33201026,41100,""
33201027,11140,""
33201028,33430,""
33201029,33410,""
33201030,41310,""
33201031,44100,""
33201032,41310,""
33201033,44190,""
33201034,41100,""
33201035,41200,""
33201036,43110,""
33201037,41200,""
33201038,33410,"Chief secretary"
33201039,41200,""
33201040,41200,""
33201041,33440,"Chief physician secretary"
33201042,40000,""
33201043,41200,""
33201044,41200,""
33201045,33440,"Physician's secretary"
33201046,41200,""
33201047,43110,""
33201048,33410,""
33201049,41200,"Multilingual secretary"
33201050,33320,""
33201051,41200,""
33201052,41200,""
33201053,41200,"Secretary"
33201054,41310,""
33201055,41310,""
33201056,33440,"Hospital secretary"
33201057,41100,"Clerical assistant"
33201058,41310,""
33201060,43110,""
33201061,42240,"Hotel clerk"
33201062,41100,"Commercial assistant"
33201063,41310,""
33201064,43110,""
33201065,41200,""
33201066,43110,""
33201067,43120,""
33201068,41200,""
33201069,42110,""
33201070,41200,""
33201071,41200,""
33201072,41200,""
33201073,41100,"Office assistant"
33201074,44100,""
33201075,41100,""
33201076,33430,""
33201077,41200,""
33201078,41200,""
33201079,41200,""
33201080,41100,""
33201081,41100,"Administrative officer"
33201082,41200,""
33201083,41200,""
33201084,41200,"Foreign language secretary"
33201085,43110,""
33201086,41310,""
33201087,43110,""
33201088,33420,""
33201089,33410,""
33201090,41200,""
33201091,41100,""
33201092,41200,"Secretary-receptionist"
33201093,41200,""
33201094,41100,""
33201095,44150,""
33201096,41100,""
33201097,41200,""
33201098,34110,""
33201099,44150,""
33201101,33410,""
33201102,41310,""
33201103,41200,""
33201104,41320,""
33201106,43110,""
33201107,33410,""
33201108,41200,""
33201109,41200,""
33201110,33220,""
33201111,41310,""
33201112,44130,""
33201113,44150,""
33201114,41100,""
33201115,41100,""
33201116,41100,""
33201117,41100,""
33201118,41100,""
33201119,41100,"Commercial employee, bank"
33201120,41100,""
33201121,41100,""
33201122,41100,""
33201123,41100,""
33201124,41100,""
33201125,41100,""
33201126,41100,""
33201127,41100,""
33201128,41100,""
33201129,41100,""
33201130,41100,""
33201131,41100,"Commercial employee, telecom"
33201132,41100,""
33201133,41100,"Commercial employee, travel agency"
33201134,41100,""
33201135,41100,""
33201136,41100,""
33201137,41100,""
33201138,41100,""
33201139,41100,""
33201140,41100,""
33201141,41100,""
33201142,41100,""
33201143,41100,"Commercial employee, retail business"
33201144,41100,""
33201145,41100,""
33201146,41100,""
33201147,41100,""
33201148,41100,""
33201149,41100,"Commercial employee, real estate"
33201150,41100,""
33201151,41100,""
33201152,41100,""
33201153,41100,""
33201154,41100,""
33201155,41100,""
33201156,41100,""
33201157,41100,""
33201158,41100,""
33201159,41100,""
33201160,41100,""
33201161,41100,""
33201162,41100,""
33201163,41100,""
33201164,41100,""
33201165,41100,""
33201166,41100,""
33201167,41100,""
33201168,41100,""
33201169,41100,"Commercial employee, trust services"
33201170,41100,""
33201171,41100,""
33201172,41100,""
33201173,41100,"Commercial employee, municipal administration | Commercial employee, municipal administratio"
33201174,41100,""
33201175,41100,""
33201176,33430,"Director's secretary"
33201177,41100,""
33201178,41200,""
33201179,44140,"Professional writer"
33201180,43130,""
33201181,33410,""
33201182,41200,"Marketing secretary"
33201183,41200,"Parish secretary"
33201184,33440,""
33201185,41100,""
33201186,44192,""
33201187,41200,"Secretary-telephonist"
33201188,41200,""
33201189,41100,""
33201190,41100,"Commercial employee, insurance"
33201192,41200,""
33201193,41200,"Import-export-secretary"
33201194,34110,""
33201195,41100,""
33201196,41200,""
33201197,41200,""
33201198,43130,"Payroll specialist"
33201199,41200,""
33201200,41200,""
33201201,41100,""
33201202,41100,""
33201203,41100,""
33201204,41100,""
33201205,41100,""
33201206,41100,""
33201207,41100,""
33201208,41100,""
33201209,41100,""
33201210,41100,""
33201211,41100,""
33201212,41100,""
33201213,41100,""
33201214,41100,""
33201215,41100,""
33201216,41100,""
33201217,41100,""
33201218,41100,"Commercial employee, tourist office"
33201219,41100,""
33201220,41100,"Commercial employee, post"
33201221,41100,""
33201222,41100,""
33201223,41100,""
33201224,41100,""
33201225,41100,""
33201226,51530,""
33201227,41100,""
33201228,41100,""
33201229,41100,""
33201230,41100,""
33201231,41100,""
33201232,41100,""
33201233,41100,""
33201234,41100,""
33201235,41100,""
33201236,41100,""
33201237,41100,""
33201238,41100,""
33201239,41100,""
33201240,41100,""
33201241,41100,""
33201242,41100,""
33201243,41100,""
33201244,41100,""
33201245,41100,""
33201246,41100,""
33201247,41100,""
33201248,41100,""
33201249,41100,""
33201250,41100,""
33201251,41100,""
33201252,41100,""
33201253,41100,""
33201254,41100,""
33201255,41100,""
33201256,41100,""
33201257,41100,""
33201258,41100,""
33201259,41100,""
33201260,41100,""
33201261,41100,""
33201262,41100,""
33201263,41100,""
33201264,41100,""
33201265,41100,""
33201266,41100,""
33201267,41100,""
33201268,41100,""
33201269,33440,"Medical secretary"
33201270,41100,""
33201271,41100,""
33201272,41100,""
33201273,41100,""
33201274,41100,""
33201275,41100,""
33201276,41100,""
33201277,41100,""
33201278,41100,""
33201279,41100,""
33201280,41100,""
33201281,41100,""
33201282,41100,""
33201283,41100,""
33201284,41100,""
33201285,41100,""
33201286,41100,""
33201287,41100,""
33201288,41100,""
33201289,41100,""
33201290,41100,""
33201291,41100,""
33201292,41100,""
33201293,41100,""
33201294,41100,""
33201295,41100,""
33201296,41100,""
33201297,41100,""
33201298,41100,""
33201299,41100,""
33201300,41100,""
33201301,41100,""
33201302,41100,""
33201303,41100,""
33201304,41100,""
33201305,41100,""
33201306,41100,""
33201307,41100,""
33201308,41100,""
33201309,41100,""
33201310,41100,""
33201311,41100,""
33201312,41100,""
33201313,41100,""
33201314,41100,""
33201315,41100,""
33201316,41100,""
33201317,41100,""
33201318,41100,""
33201319,41100,""
33201320,41100,""
33201321,41100,""
33201322,41100,""
33201323,41100,""
33201324,41100,""
33201325,41100,""
33201326,41100,""
33201327,41100,""
33201328,41100,""
33201329,41200,""
33201330,41200,""
33201331,41200,""
33202001,33590,"Employee debt enforcement office"
33202003,43210,""
33202004,41100,"Administrative employee"
33202006,33430,""
33202007,34110,""
33202008,33540,"Civil register officer"
33202009,26310,""
33202010,33000,""
33202011,34110,""
33202012,31122,""
33202013,33150,""
33202014,26190,"Legal clerk"
33202015,33410,""
33202016,34110,"Debt enforcement officer"
33202017,33430,""
33202018,33000,""
33202019,34110,""
33202020,33540,""
33202021,33540,"Immigration officer"
33202022,34110,""
33202023,24230,""
33202024,44110,""
33202025,44150,""
33202026,44110,""
33202027,34110,""
33202028,31122,""
33202029,44150,""
33202030,31550,""
33202031,33520,""
33202032,33520,"Tax secretary"
33202033,33430,"Municipal secretary"
33202034,33430,""
33202035,33530,""
33202036,41200,"School secretary"
33202037,34110,""
33202038,33430,""
33202039,33590,""
33202040,33540,""
33202041,33540,""
33202042,51120,""
33202043,33530,""
33202044,33430,""
33202045,54110,""
33202046,44120,""
33202047,33520,""
33202048,41100,""
33202049,33430,""
33202050,33530,""
33202051,33430,""
33202052,33430,""
33202053,20000,""
33202055,33430,""
33202056,33530,"Youth secretary"
33202057,33530,""
33202058,33430,""
33202059,33410,""
33202060,44100,""
33202061,34110,""
33202062,33430,""
33202063,33430,""
33202064,33530,""
33202065,33530,""
33202067,33430,""
33202068,33430,""
33202069,34110,""
33202070,33430,""
33202071,33340,""
33202072,33520,"Tax commissioner"
33202073,33430,""
33202074,33430,""
33202075,33430,""
33202076,26210,""
33202077,33400,""
33202078,31121,""
33202079,34110,""
33202081,33430,""
33202084,33430,""
33202085,11120,""
33202087,41200,""
33202088,33150,""
33202091,33430,""
33202092,34110,""
33202093,34110,""
33202094,34110,""
33202095,11120,""
33202096,43210,""
33202098,41200,""
33202099,41200,""
33202100,52300,""
33202101,33430,""
33202102,33340,""
33202103,34110,""
33202104,33590,""
33202106,34110,""
33202107,34110,""
33202108,33520,"Tax officer"
33202109,33520,""
33202110,33520,""
33202111,33150,""
33202112,44100,""
33202113,34110,""
33202114,43210,""
33202115,33430,""
33202116,33150,""
33202117,31231,"Road inspector"
33202118,33520,"Tax inspector"
33202119,34110,""
33202120,52220,""
33202121,33430,""
33202122,30000,""
33202123,43130,""
33202124,22630,""
33202126,34110,""
33202127,33130,"Municipal treasurer"
33202128,22630,""
33202129,33540,""
33202130,33430,""
33202131,33430,""
33202132,33430,""
33202133,41200,""
33202134,33430,""
33202135,33430,""
33202136,33430,""
33202137,33410,""
33202139,34110,""
33202140,33520,""
33202141,33530,""
33202142,32570,""
33202143,33590,""
33202144,34110,""
33202145,33430,""
33202146,34110,""
33202147,33530,""
33202148,34110,""
33202149,41200,""
33202150,34110,""
33202151,33520,""
33202152,41200,""
33202153,33430,""
33202154,34110,""
33202155,31310,""
33202156,34110,""
33202157,34110,""
33202158,33410,""
33202159,31231,""
33202160,34110,""
33202161,34110,""
33202162,33130,""
33202163,33530,""
33202164,21200,""
33202165,34110,""
33202166,33130,"Town treasurer"
33202167,33430,""
33202168,33430,""
33202169,33430,""
33202170,33430,""
33202171,33430,""
33202172,33130,""
33202173,33530,""
33202174,33590,""
33202175,34110,""
33202176,34110,""
33202177,34110,"Chief cadastral register"
33202178,12110,""
33202179,13430,""
33202180,13450,""
33202181,34110,""
33202182,34110,""
33202185,33590,""
33202186,34110,""
33202187,33130,""
33202188,33130,""
33202189,33410,""
33202190,33520,""
33202191,31184,""
33202192,33150,""
33202193,34110,""
33202194,33410,""
33202195,34110,""
33202196,33430,""
33202197,34110,""
33202198,34110,""
33202199,33430,""
33202200,33430,""
33202201,42111,""
33202203,33150,""
33202204,22630,""
33202205,33430,""
33202206,33430,""
33202207,33430,""
33202208,33430,""
33202209,33410,""
33202210,33130,""
33202211,34120,""
33202212,33590,""
33202213,33530,""
33202214,33530,""
33202215,33530,""
33202216,34110,""
33202220,11120,""
33202221,33230,""
33202222,33540,""
33202223,33590,""
33202224,33430,""
33202225,33540,""
33202226,34110,""
33202227,33420,""
33202228,33150,""
33202229,33530,""
33202230,34110,""
33202231,34110,""
33202232,34110,""
33202233,33540,"Naturalisation officer"
33202234,34110,""
33202235,33590,""
33202236,11120,""
33202237,13450,""
33202238,33520,"Tax officer"
33202239,11120,""
33202240,34110,""
33202241,34110,""
33202242,34110,""
33202243,33430,""
33203001,33130,"Bookkeeper"
33203002,33130,""
33203003,33130,""
33203004,33130,""
33203005,43110,""
33203006,43110,""
33203007,33130,""
33203008,33130,"Chief accountant"
33203009,33130,""
33203010,33130,""
33203011,33130,""
33203012,33130,"Accounts payable accountant"
33203013,33130,"Accounts receivable accountant"
33203014,33130,""
33203015,33130,""
33203016,33130,""
33203017,33130,""
33203018,33130,""
33203019,33130,"Bank accountant"
33203020,33130,""
33203021,33130,""
33203022,33130,""
33203023,33130,""
33203024,24110,""
33203025,43130,"Payroll clerk"
33203026,33130,""
33203027,33130,""
33203028,33130,""
33203029,33130,"Accountant"
33203030,43110,""
33203031,33130,""
33203032,43110,""
